clip_id,path,video_id,start_time,end_time,label,split
clip_002224,test/non-gioco/clip_002224.mp4,psa_converted,2193.507035113739,2195.8681997674444,non-gioco,test
clip_002225,test/tiroLibero1/clip_002225.mp4,psa_converted,2202.4,2204.414,tiroLibero1,test
clip_002226,test/non-gioco/clip_002226.mp4,psa_converted,2205.23,2209.8,non-gioco,test
clip_002227,test/tiroLibero0/clip_002227.mp4,psa_converted,2212.32,2214.707,tiroLibero0,test
clip_002228,test/passaggio/clip_002228.mp4,psa_converted,2215.49,2216.05,passaggio,test
clip_002229,test/passaggio/clip_002229.mp4,psa_converted,2218.79,2219.3,passaggio,test
clip_002230,test/passaggio/clip_002230.mp4,psa_converted,2224.02,2224.65,passaggio,test
clip_002231,test/passaggio/clip_002231.mp4,psa_converted,2227.6,2228.21,passaggio,test
clip_002232,test/passaggio/clip_002232.mp4,psa_converted,2230.12,2230.84,passaggio,test
clip_002233,test/tiroDaDue1/clip_002233.mp4,psa_converted,2239.22,2240.29,tiroDaDue1,test
clip_002234,test/non-gioco/clip_002234.mp4,psa_converted,2240.55,2242.21,non-gioco,test
clip_002235,test/passaggio/clip_002235.mp4,psa_converted,2243.37,2244.06,passaggio,test
clip_002236,test/passaggio/clip_002236.mp4,psa_converted,2244.47,2244.89,passaggio,test
clip_002237,test/passaggio/clip_002237.mp4,psa_converted,2249.9,2250.3,passaggio,test
clip_002238,test/idle/clip_002238.mp4,psa_converted,2251.4121868489783,2253.009186848978,idle,test
clip_002239,test/passaggio/clip_002239.mp4,psa_converted,2253.7,2254.05,passaggio,test
clip_002240,test/passaggio/clip_002240.mp4,psa_converted,2256.93,2257.41,passaggio,test
clip_002241,test/tiroDaTre0/clip_002241.mp4,psa_converted,2258.28,2260.36,tiroDaTre0,test
clip_002242,test/idle/clip_002242.mp4,psa_converted,2261.4190530881056,2261.8990530881056,idle,test
clip_002243,test/idle/clip_002243.mp4,psa_converted,2262.3345587377694,2263.332558737769,idle,test
clip_002244,test/passaggio/clip_002244.mp4,psa_converted,2266.47,2267.18,passaggio,test
clip_002245,test/passaggio/clip_002245.mp4,psa_converted,2268.49,2269.01,passaggio,test
clip_002246,test/passaggio/clip_002246.mp4,psa_converted,2270.38,2271.15,passaggio,test
clip_002247,test/idle/clip_002247.mp4,psa_converted,2272.5044334955874,2272.9964334955876,idle,test
clip_002248,test/passaggio/clip_002248.mp4,psa_converted,2273.97,2274.75,passaggio,test
clip_002249,test/tiroDaDue1/clip_002249.mp4,psa_converted,2275.2,2276.3,tiroDaDue1,test
clip_002250,test/passaggio/clip_002250.mp4,psa_converted,2277.85,2278.34,passaggio,test
clip_002251,test/passaggio/clip_002251.mp4,psa_converted,2284.64,2285.01,passaggio,test
clip_002252,test/passaggio/clip_002252.mp4,psa_converted,2286.6,2286.81,passaggio,test
clip_002253,test/idle/clip_002253.mp4,psa_converted,2287.866381257099,2288.5363812570986,idle,test
clip_002254,test/passaggio/clip_002254.mp4,psa_converted,2293.36,2294.06,passaggio,test
clip_002255,test/idle/clip_002255.mp4,psa_converted,2298.702283633787,2299.1922836337867,idle,test
clip_002256,test/passaggio/clip_002256.mp4,psa_converted,2301.33,2301.89,passaggio,test
clip_002257,test/passaggio/clip_002257.mp4,psa_converted,2303.87,2304.49,passaggio,test
clip_002258,test/passaggio/clip_002258.mp4,psa_converted,2305.66,2306.26,passaggio,test
clip_002259,test/tiroDaDue1/clip_002259.mp4,psa_converted,2308.74,2309.92,tiroDaDue1,test
clip_002260,test/passaggio/clip_002260.mp4,psa_converted,2311.88,2312.37,passaggio,test
clip_002261,test/idle/clip_002261.mp4,psa_converted,2315.107767884649,2316.157767884649,idle,test
clip_002262,test/passaggio/clip_002262.mp4,psa_converted,2324.31,2325.06,passaggio,test
clip_002263,test/passaggio/clip_002263.mp4,psa_converted,2325.98,2326.42,passaggio,test
clip_002264,test/passaggio/clip_002264.mp4,psa_converted,2327.3,2327.97,passaggio,test
clip_002265,test/tiroDaDue1/clip_002265.mp4,psa_converted,2330.16,2331.36,tiroDaDue1,test
clip_002266,test/non-gioco/clip_002266.mp4,psa_converted,2332.0234813874927,2334.5163462862915,non-gioco,test
clip_002267,test/non-gioco/clip_002267.mp4,psa_converted,2340.5745416266323,2343.6946245977915,non-gioco,test
clip_002268,test/non-gioco/clip_002268.mp4,psa_converted,2344.5671647065724,2347.2240865517274,non-gioco,test
clip_002269,test/tiroLibero0/clip_002269.mp4,psa_converted,2358.549,2360.628,tiroLibero0,test
clip_002270,test/idle/clip_002270.mp4,psa_converted,2363.7675890934092,2364.065589093409,idle,test
clip_002271,test/passaggio/clip_002271.mp4,psa_converted,2366.62,2367.43,passaggio,test
clip_002272,test/passaggio/clip_002272.mp4,psa_converted,2368.73,2369.43,passaggio,test
clip_002273,test/passaggio/clip_002273.mp4,psa_converted,2370.4,2370.75,passaggio,test
clip_002274,test/passaggio/clip_002274.mp4,psa_converted,2374.95,2375.84,passaggio,test
clip_002275,test/passaggio/clip_002275.mp4,psa_converted,2380.05,2380.45,passaggio,test
clip_002276,test/passaggio/clip_002276.mp4,psa_converted,2382.47,2382.81,passaggio,test
clip_002277,test/tiroDaDue1/clip_002277.mp4,psa_converted,2384.02,2386.588,tiroDaDue1,test
clip_002278,test/passaggio/clip_002278.mp4,psa_converted,2397.12,2398.18,passaggio,test
clip_002279,test/tiroDaDue0/clip_002279.mp4,psa_converted,2400.93,2401.91,tiroDaDue0,test
clip_002280,test/tiroDaDue1/clip_002280.mp4,psa_converted,2402.255,2403.51,tiroDaDue1,test
clip_002281,test/passaggio/clip_002281.mp4,psa_converted,2404.95,2405.74,passaggio,test
clip_002282,test/passaggio/clip_002282.mp4,psa_converted,2407.48,2408.26,passaggio,test
clip_002283,test/idle/clip_002283.mp4,psa_converted,2410.4074402871192,2410.9494402871196,idle,test
clip_002284,test/passaggio/clip_002284.mp4,psa_converted,2419.68,2420.43,passaggio,test
clip_002285,test/idle/clip_002285.mp4,psa_converted,2421.3037926580973,2422.5177926580973,idle,test
clip_002286,test/idle/clip_002286.mp4,psa_converted,2429.1129360669484,2429.4659360669484,idle,test
clip_002287,test/non-gioco/clip_002287.mp4,psa_converted,2429.893398164532,2432.8603846406686,non-gioco,test
clip_002288,test/non-gioco/clip_002288.mp4,psa_converted,2437.1831279048024,2438.4979376180727,non-gioco,test
clip_002289,test/non-gioco/clip_002289.mp4,psa_converted,2441.5962321618586,2442.7677575439193,non-gioco,test
clip_002290,test/passaggio/clip_002290.mp4,psa_converted,2449.79,2450.42,passaggio,test
clip_002291,test/tiroDaDue1/clip_002291.mp4,psa_converted,2455.64,2456.59,tiroDaDue1,test
clip_002292,test/non-gioco/clip_002292.mp4,psa_converted,2456.73,2458.31,non-gioco,test
clip_002293,test/passaggio/clip_002293.mp4,psa_converted,2458.48,2458.96,passaggio,test
clip_002294,test/passaggio/clip_002294.mp4,psa_converted,2464.4,2465.03,passaggio,test
clip_002295,test/passaggio/clip_002295.mp4,psa_converted,2469.47,2470.0,passaggio,test
clip_002296,test/passaggio/clip_002296.mp4,psa_converted,2470.49,2470.91,passaggio,test
clip_002297,test/passaggio/clip_002297.mp4,psa_converted,2471.5,2471.86,passaggio,test
clip_002298,test/passaggio/clip_002298.mp4,psa_converted,2474.22,2474.92,passaggio,test
clip_002299,test/idle/clip_002299.mp4,psa_converted,2475.4442950225193,2476.374295022519,idle,test
clip_002300,test/tiroDaTre0/clip_002300.mp4,psa_converted,2476.941,2478.726,tiroDaTre0,test
clip_002301,test/non-gioco/clip_002301.mp4,psa_converted,2481.7909944191733,2483.30888784504,non-gioco,test
clip_002302,test/idle/clip_002302.mp4,psa_converted,2484.8011780420775,2485.493178042077,idle,test
clip_002303,test/passaggio/clip_002303.mp4,psa_converted,2489.72,2490.57,passaggio,test
clip_002304,test/passaggio/clip_002304.mp4,psa_converted,2497.35,2497.81,passaggio,test
clip_002305,test/passaggio/clip_002305.mp4,psa_converted,2500.14,2500.46,passaggio,test
clip_002306,test/passaggio/clip_002306.mp4,psa_converted,2502.15,2503.06,passaggio,test
clip_002307,test/non-gioco/clip_002307.mp4,psa_converted,2505.8276649719874,2509.0019035389114,non-gioco,test
clip_002308,test/passaggio/clip_002308.mp4,psa_converted,2514.68,2515.4,passaggio,test
clip_002309,test/passaggio/clip_002309.mp4,psa_converted,2518.26,2518.66,passaggio,test
clip_002310,test/tiroDaDue1/clip_002310.mp4,psa_converted,2520.941,2522.961,tiroDaDue1,test
clip_002311,test/passaggio/clip_002311.mp4,psa_converted,2524.97,2525.68,passaggio,test
clip_002312,test/passaggio/clip_002312.mp4,psa_converted,2526.11,2526.67,passaggio,test
clip_002313,test/passaggio/clip_002313.mp4,psa_converted,2531.88,2532.48,passaggio,test
clip_002314,test/passaggio/clip_002314.mp4,psa_converted,2533.608,2533.922,passaggio,test
clip_002315,test/passaggio/clip_002315.mp4,psa_converted,2536.17,2536.64,passaggio,test
clip_002316,test/passaggio/clip_002316.mp4,psa_converted,2539.05,2539.62,passaggio,test
clip_002317,test/passaggio/clip_002317.mp4,psa_converted,2539.86,2540.48,passaggio,test
clip_002318,test/tiroDaTre0/clip_002318.mp4,psa_converted,2542.53,2544.51,tiroDaTre0,test
clip_002319,test/passaggio/clip_002319.mp4,psa_converted,2545.72,2546.28,passaggio,test
clip_002320,test/passaggio/clip_002320.mp4,psa_converted,2547.55,2548.09,passaggio,test
clip_002321,test/tiroDaTre0/clip_002321.mp4,psa_converted,2549.157,2551.177,tiroDaTre0,test
clip_002322,test/idle/clip_002322.mp4,psa_converted,2554.301241738657,2554.628241738657,idle,test
clip_002323,test/non-gioco/clip_002323.mp4,psa_converted,2559.9417284763144,2561.310613926168,non-gioco,test
clip_002324,test/passaggio/clip_002324.mp4,psa_converted,2562.41,2563.22,passaggio,test
clip_002325,test/passaggio/clip_002325.mp4,psa_converted,2563.54,2563.99,passaggio,test
clip_002326,test/passaggio/clip_002326.mp4,psa_converted,2572.12,2572.53,passaggio,test
clip_002327,test/idle/clip_002327.mp4,psa_converted,2573.555661018084,2573.895661018084,idle,test
clip_002328,test/passaggio/clip_002328.mp4,psa_converted,2574.61,2574.98,passaggio,test
clip_002329,test/passaggio/clip_002329.mp4,psa_converted,2577.27,2578.07,passaggio,test
clip_002330,test/tiroDaTre0/clip_002330.mp4,psa_converted,2578.667,2580.745,tiroDaTre0,test
clip_002331,test/passaggio/clip_002331.mp4,psa_converted,2584.71,2585.08,passaggio,test
clip_002332,test/passaggio/clip_002332.mp4,psa_converted,2588.31,2588.94,passaggio,test
clip_002333,test/passaggio/clip_002333.mp4,psa_converted,2590.58,2591.12,passaggio,test
clip_002334,test/tiroDaDue1/clip_002334.mp4,psa_converted,2593.373,2595.726,tiroDaDue1,test
clip_002335,test/passaggio/clip_002335.mp4,psa_converted,2597.39,2597.95,passaggio,test
clip_002336,test/passaggio/clip_002336.mp4,psa_converted,2604.54,2605.07,passaggio,test
clip_002337,test/tiroDaDue1/clip_002337.mp4,psa_converted,2607.471,2609.726,tiroDaDue1,test
clip_002338,test/passaggio/clip_002338.mp4,psa_converted,2611.45,2611.89,passaggio,test
clip_002339,test/idle/clip_002339.mp4,psa_converted,2615.662764499473,2616.085764499473,idle,test
clip_002340,test/passaggio/clip_002340.mp4,psa_converted,2619.549,2620.059,passaggio,test
clip_002341,test/passaggio/clip_002341.mp4,psa_converted,2621.19,2621.57,passaggio,test
clip_002342,test/passaggio/clip_002342.mp4,psa_converted,2623.06,2623.74,passaggio,test
clip_002343,test/passaggio/clip_002343.mp4,psa_converted,2626.6,2627.39,passaggio,test
clip_002344,test/passaggio/clip_002344.mp4,psa_converted,2629.42,2630.04,passaggio,test
clip_002345,test/tiroDaDue0/clip_002345.mp4,psa_converted,2633.31,2634.58,tiroDaDue0,test
clip_002346,test/tiroDaDue0/clip_002346.mp4,psa_converted,2637.157,2638.549,tiroDaDue0,test
clip_002347,test/non-gioco/clip_002347.mp4,psa_converted,2639.56,2641.68,non-gioco,test
clip_002348,test/non-gioco/clip_002348.mp4,psa_converted,2643.9788172566377,2645.340537207439,non-gioco,test
clip_002349,test/idle/clip_002349.mp4,psa_converted,2651.157571053753,2651.4375710537533,idle,test
clip_002350,test/non-gioco/clip_002350.mp4,psa_converted,2657.1647118197516,2658.1718006984515,non-gioco,test
clip_002351,test/passaggio/clip_002351.mp4,psa_converted,2662.34,2663.03,passaggio,test
clip_002352,test/passaggio/clip_002352.mp4,psa_converted,2663.824,2664.177,passaggio,test
clip_002353,test/tiroDaTre0/clip_002353.mp4,psa_converted,2665.0,2667.079,tiroDaTre0,test
clip_002354,test/non-gioco/clip_002354.mp4,psa_converted,2671.176354373042,2673.8289984795356,non-gioco,test
clip_002355,test/non-gioco/clip_002355.mp4,psa_converted,2672.683243097036,2676.0467822044616,non-gioco,test
clip_002356,test/non-gioco/clip_002356.mp4,psa_converted,2673.567821868846,2675.003437372361,non-gioco,test
clip_002357,test/non-gioco/clip_002357.mp4,psa_converted,2684.3599983888953,2685.9866338807155,non-gioco,test
clip_002358,test/idle/clip_002358.mp4,psa_converted,2691.3600096584214,2691.827009658421,idle,test
clip_002359,test/non-gioco/clip_002359.mp4,psa_converted,2697.576801058015,2699.171630073241,non-gioco,test
clip_002360,test/non-gioco/clip_002360.mp4,psa_converted,2710.4667628303027,2713.3309260178876,non-gioco,test
clip_002361,test/non-gioco/clip_002361.mp4,psa_converted,2713.652205856457,2716.5972484547424,non-gioco,test
clip_002362,test/non-gioco/clip_002362.mp4,psa_converted,2713.675655508747,2714.9482905337563,non-gioco,test
clip_002363,test/non-gioco/clip_002363.mp4,psa_converted,2714.819650412367,2717.6739455547527,non-gioco,test
clip_002364,test/idle/clip_002364.mp4,psa_converted,2719.948456243532,2720.288456243532,idle,test
clip_002365,test/non-gioco/clip_002365.mp4,psa_converted,2739.2787050374436,2740.3158558555206,non-gioco,test
clip_002366,test/idle/clip_002366.mp4,psa_converted,2742.2559959289174,2742.976995928917,idle,test
clip_002367,test/non-gioco/clip_002367.mp4,psa_converted,2744.4706577896936,2747.4287252796444,non-gioco,test
clip_002368,test/idle/clip_002368.mp4,psa_converted,2760.32883876239,2760.7488387623903,idle,test
clip_002369,test/passaggio/clip_002369.mp4,psa_converted,2763.65,2764.09,passaggio,test
clip_002370,test/passaggio/clip_002370.mp4,psa_converted,2764.85,2765.17,passaggio,test
clip_002371,test/passaggio/clip_002371.mp4,psa_converted,2768.72,2769.08,passaggio,test
clip_002372,test/passaggio/clip_002372.mp4,psa_converted,2776.89,2777.47,passaggio,test
clip_002373,test/passaggio/clip_002373.mp4,psa_converted,2778.45,2778.94,passaggio,test
clip_002374,test/idle/clip_002374.mp4,psa_converted,2780.197980501979,2781.459980501979,idle,test
clip_002375,test/passaggio/clip_002375.mp4,psa_converted,2782.02,2782.35,passaggio,test
clip_002376,test/passaggio/clip_002376.mp4,psa_converted,2782.87,2783.32,passaggio,test
clip_002377,test/passaggio/clip_002377.mp4,psa_converted,2783.78,2784.47,passaggio,test
clip_002378,test/passaggio/clip_002378.mp4,psa_converted,2787.19,2787.72,passaggio,test
clip_002379,test/passaggio/clip_002379.mp4,psa_converted,2789.47,2789.94,passaggio,test
clip_002380,test/tiroDaTre1/clip_002380.mp4,psa_converted,2791.177,2792.843,tiroDaTre1,test
clip_002381,test/passaggio/clip_002381.mp4,psa_converted,2794.55,2795.08,passaggio,test
clip_002382,test/idle/clip_002382.mp4,psa_converted,2795.592535784109,2796.0365357841088,idle,test
clip_002383,test/idle/clip_002383.mp4,psa_converted,2798.4141825421048,2798.6641825421048,idle,test
clip_002384,test/passaggio/clip_002384.mp4,psa_converted,2802.23,2802.75,passaggio,test
clip_002385,test/passaggio/clip_002385.mp4,psa_converted,2803.53,2803.94,passaggio,test
clip_002386,test/passaggio/clip_002386.mp4,psa_converted,2807.01,2807.83,passaggio,test
clip_002387,test/idle/clip_002387.mp4,psa_converted,2808.684054699907,2808.958054699907,idle,test
clip_002388,test/passaggio/clip_002388.mp4,psa_converted,2811.84,2812.65,passaggio,test
clip_002389,test/non-gioco/clip_002389.mp4,psa_converted,2817.0181336603905,2819.3217616971733,non-gioco,test
clip_002390,test/passaggio/clip_002390.mp4,psa_converted,2826.36,2827.07,passaggio,test
clip_002391,test/passaggio/clip_002391.mp4,psa_converted,2830.15,2830.83,passaggio,test
clip_002392,test/non-gioco/clip_002392.mp4,psa_converted,2834.4708062756017,2837.880871733407,non-gioco,test
clip_002393,test/non-gioco/clip_002393.mp4,psa_converted,2838.0998901698404,2840.297344947336,non-gioco,test
clip_002394,test/passaggio/clip_002394.mp4,psa_converted,2847.21,2847.81,passaggio,test
clip_002395,test/passaggio/clip_002395.mp4,psa_converted,2851.44,2852.14,passaggio,test
clip_002396,test/passaggio/clip_002396.mp4,psa_converted,2855.43,2856.04,passaggio,test
clip_002397,test/passaggio/clip_002397.mp4,psa_converted,2858.34,2858.8,passaggio,test
clip_002398,test/passaggio/clip_002398.mp4,psa_converted,2859.03,2859.78,passaggio,test
clip_002399,test/tiroDaDue0/clip_002399.mp4,psa_converted,2862.21,2863.07,tiroDaDue0,test
clip_002400,test/idle/clip_002400.mp4,psa_converted,2864.2083800203145,2865.0733800203143,idle,test
clip_002401,test/non-gioco/clip_002401.mp4,psa_converted,2865.0910138548966,2868.3652659276845,non-gioco,test
clip_002402,test/non-gioco/clip_002402.mp4,psa_converted,2872.777372362215,2875.4926161023704,non-gioco,test
clip_002403,test/non-gioco/clip_002403.mp4,psa_converted,2875.862976422505,2877.0649526160323,non-gioco,test
clip_002404,test/idle/clip_002404.mp4,psa_converted,2880.386179544283,2880.679179544283,idle,test
clip_002405,test/tiroLibero0/clip_002405.mp4,psa_converted,2887.686,2890.333,tiroLibero0,test
clip_002406,test/non-gioco/clip_002406.mp4,psa_converted,2891.28,2893.49,non-gioco,test
clip_002407,test/tiroLibero1/clip_002407.mp4,psa_converted,2898.137,2900.432,tiroLibero1,test
clip_002408,test/non-gioco/clip_002408.mp4,psa_converted,2900.56,2901.28,non-gioco,test
clip_002409,test/passaggio/clip_002409.mp4,psa_converted,2901.66,2902.4,passaggio,test
clip_002410,test/passaggio/clip_002410.mp4,psa_converted,2908.08,2908.77,passaggio,test
clip_002411,test/passaggio/clip_002411.mp4,psa_converted,2910.86,2911.17,passaggio,test
clip_002412,test/passaggio/clip_002412.mp4,psa_converted,2913.0,2913.63,passaggio,test
clip_002413,test/passaggio/clip_002413.mp4,psa_converted,2914.76,2915.31,passaggio,test
clip_002414,test/passaggio/clip_002414.mp4,psa_converted,2919.29,2919.82,passaggio,test
clip_002415,test/idle/clip_002415.mp4,psa_converted,2921.810125033919,2922.310125033919,idle,test
clip_002416,test/tiroDaDue0/clip_002416.mp4,psa_converted,2923.02,2924.39,tiroDaDue0,test
clip_002417,test/non-gioco/clip_002417.mp4,psa_converted,2924.54,2926.41,non-gioco,test
clip_002418,test/non-gioco/clip_002418.mp4,psa_converted,2931.0783400537994,2932.2425456370997,non-gioco,test
clip_002419,test/non-gioco/clip_002419.mp4,psa_converted,2934.940401685613,2937.5230934963656,non-gioco,test
clip_002420,test/tiroLibero1/clip_002420.mp4,psa_converted,2949.03,2951.45,tiroLibero1,test
clip_002421,test/idle/clip_002421.mp4,psa_converted,2953.0843244921525,2953.8633244921525,idle,test
clip_002422,test/non-gioco/clip_002422.mp4,psa_converted,2955.3178196789127,2957.1307832872094,non-gioco,test
clip_002423,test/tiroLibero0/clip_002423.mp4,psa_converted,2960.79,2962.87,tiroLibero0,test
clip_002424,test/non-gioco/clip_002424.mp4,psa_converted,2969.9900401728023,2972.5036071516406,non-gioco,test
clip_002425,test/non-gioco/clip_002425.mp4,psa_converted,2974.6507717788318,2976.97716387241,non-gioco,test
clip_002426,test/passaggio/clip_002426.mp4,psa_converted,2984.31,2984.97,passaggio,test
clip_002427,test/passaggio/clip_002427.mp4,psa_converted,2985.56,2986.06,passaggio,test
clip_002428,test/passaggio/clip_002428.mp4,psa_converted,2991.66,2992.17,passaggio,test
clip_002429,test/passaggio/clip_002429.mp4,psa_converted,2993.14,2993.45,passaggio,test
clip_002430,test/passaggio/clip_002430.mp4,psa_converted,2995.56,2996.14,passaggio,test
clip_002431,test/passaggio/clip_002431.mp4,psa_converted,2997.63,2998.3,passaggio,test
clip_002432,test/tiroDaDue0/clip_002432.mp4,psa_converted,2998.86,3000.13,tiroDaDue0,test
clip_002433,test/tiroDaDue1/clip_002433.mp4,psa_converted,3001.64,3002.59,tiroDaDue1,test
clip_002434,test/passaggio/clip_002434.mp4,psa_converted,3004.21,3004.66,passaggio,test
clip_002435,test/idle/clip_002435.mp4,psa_converted,3005.4013238397956,3006.0213238397955,idle,test
clip_002436,test/passaggio/clip_002436.mp4,psa_converted,3008.4,3008.75,passaggio,test
clip_002437,test/passaggio/clip_002437.mp4,psa_converted,3010.94,3011.53,passaggio,test
clip_002438,test/tiroDaDue1/clip_002438.mp4,psa_converted,3016.1,3017.57,tiroDaDue1,test
clip_002439,test/non-gioco/clip_002439.mp4,psa_converted,3017.91,3019.8,non-gioco,test
clip_002440,test/passaggio/clip_002440.mp4,psa_converted,3020.42,3020.8,passaggio,test
clip_002441,test/passaggio/clip_002441.mp4,psa_converted,3027.53,3027.91,passaggio,test
clip_002442,test/passaggio/clip_002442.mp4,psa_converted,3032.3,3032.87,passaggio,test
clip_002443,test/tiroDaTre1/clip_002443.mp4,psa_converted,3033.47,3035.27,tiroDaTre1,test
clip_002444,test/passaggio/clip_002444.mp4,psa_converted,3045.35,3045.81,passaggio,test
clip_002445,test/passaggio/clip_002445.mp4,psa_converted,3046.46,3046.8,passaggio,test
clip_002446,test/passaggio/clip_002446.mp4,psa_converted,3048.64,3049.45,passaggio,test
clip_002447,test/tiroDaDue0/clip_002447.mp4,psa_converted,3049.89,3050.71,tiroDaDue0,test
clip_002448,test/tiroDaDue1/clip_002448.mp4,psa_converted,3055.21,3056.72,tiroDaDue1,test
clip_002449,test/passaggio/clip_002449.mp4,psa_converted,3058.8,3059.4,passaggio,test
clip_002450,test/passaggio/clip_002450.mp4,psa_converted,3059.84,3060.49,passaggio,test
clip_002451,test/passaggio/clip_002451.mp4,psa_converted,3067.73,3068.38,passaggio,test
clip_002452,test/passaggio/clip_002452.mp4,psa_converted,3071.06,3071.89,passaggio,test
clip_002453,test/passaggio/clip_002453.mp4,psa_converted,3073.37,3073.83,passaggio,test
clip_002454,test/passaggio/clip_002454.mp4,psa_converted,3075.58,3075.97,passaggio,test
clip_002455,test/non-gioco/clip_002455.mp4,psa_converted,3082.8720568242893,3085.6741566159335,non-gioco,test
clip_002456,test/idle/clip_002456.mp4,psa_converted,3086.6399411264574,3087.1399411264574,idle,test
clip_002457,test/non-gioco/clip_002457.mp4,psa_converted,3094.012095722125,3096.6393873843285,non-gioco,test
clip_002458,test/non-gioco/clip_002458.mp4,psa_converted,3095.583837638896,3098.338286185261,non-gioco,test
clip_002459,test/passaggio/clip_002459.mp4,psa_converted,3102.94,3103.94,passaggio,test
clip_002460,test/non-gioco/clip_002460.mp4,psa_converted,3108.9436874684793,3111.0725747583924,non-gioco,test
clip_002461,test/idle/clip_002461.mp4,psa_converted,3111.186978463254,3111.645978463254,idle,test
clip_002462,test/idle/clip_002462.mp4,psa_converted,3115.8996327901173,3116.6996327901174,idle,test
clip_002463,test/passaggio/clip_002463.mp4,psa_converted,3120.99,3121.49,passaggio,test
clip_002464,test/passaggio/clip_002464.mp4,psa_converted,3124.9,3125.51,passaggio,test
clip_002465,test/tiroDaDue0/clip_002465.mp4,psa_converted,3128.59,3129.72,tiroDaDue0,test
clip_002466,test/tiroDaDue1/clip_002466.mp4,psa_converted,3129.88,3130.46,tiroDaDue1,test
clip_002467,test/idle/clip_002467.mp4,psa_converted,3131.0231022660914,3131.5891022660917,idle,test
clip_002468,test/idle/clip_002468.mp4,psa_converted,3133.94268225012,3134.50668225012,idle,test
clip_002469,test/idle/clip_002469.mp4,psa_converted,3136.1222789013264,3136.7722789013264,idle,test
clip_002470,test/passaggio/clip_002470.mp4,psa_converted,3138.55,3138.98,passaggio,test
clip_002471,test/passaggio/clip_002471.mp4,psa_converted,3140.87,3141.36,passaggio,test
clip_002472,test/passaggio/clip_002472.mp4,psa_converted,3143.77,3144.62,passaggio,test
clip_002473,test/non-gioco/clip_002473.mp4,psa_converted,3146.0031698744324,3148.043144000086,non-gioco,test
clip_002474,test/non-gioco/clip_002474.mp4,psa_converted,3150.964961145309,3152.812290192397,non-gioco,test
clip_002475,test/passaggio/clip_002475.mp4,psa_converted,3164.31,3164.8,passaggio,test
clip_002476,test/passaggio/clip_002476.mp4,psa_converted,3166.61,3167.26,passaggio,test
clip_002477,test/passaggio/clip_002477.mp4,psa_converted,3169.74,3170.47,passaggio,test
clip_002478,test/tiroDaTre0/clip_002478.mp4,psa_converted,3171.41,3173.35,tiroDaTre0,test
clip_002479,test/passaggio/clip_002479.mp4,psa_converted,3176.8,3177.31,passaggio,test
clip_002480,test/passaggio/clip_002480.mp4,psa_converted,3178.09,3178.56,passaggio,test
clip_002481,test/non-gioco/clip_002481.mp4,psa_converted,3181.204569544649,3183.140322103238,non-gioco,test
clip_002482,test/non-gioco/clip_002482.mp4,psa_converted,3186.638802835848,3188.7057128515003,non-gioco,test
clip_002483,test/passaggio/clip_002483.mp4,psa_converted,3192.35,3192.89,passaggio,test
clip_002484,test/idle/clip_002484.mp4,psa_converted,3196.3483799141245,3198.4013799141244,idle,test
clip_002485,test/passaggio/clip_002485.mp4,psa_converted,3199.88,3200.24,passaggio,test
clip_002486,test/passaggio/clip_002486.mp4,psa_converted,3204.34,3204.75,passaggio,test
clip_002487,test/passaggio/clip_002487.mp4,psa_converted,3205.32,3205.81,passaggio,test
clip_002488,test/passaggio/clip_002488.mp4,psa_converted,3207.32,3208.4,passaggio,test
clip_002489,test/non-gioco/clip_002489.mp4,psa_converted,3209.67,3214.24,non-gioco,test
clip_002490,test/passaggio/clip_002490.mp4,psa_converted,3214.74,3215.47,passaggio,test
clip_002491,test/passaggio/clip_002491.mp4,psa_converted,3221.52,3222.01,passaggio,test
clip_002492,test/passaggio/clip_002492.mp4,psa_converted,3225.63,3226.1,passaggio,test
clip_002493,test/passaggio/clip_002493.mp4,psa_converted,3229.33,3229.95,passaggio,test
clip_002494,test/passaggio/clip_002494.mp4,psa_converted,3230.41,3230.9,passaggio,test
clip_002495,test/idle/clip_002495.mp4,psa_converted,3232.2612577468612,3232.821257746861,idle,test
clip_002496,test/passaggio/clip_002496.mp4,psa_converted,3239.14,3239.59,passaggio,test
clip_002497,test/tiroDaDue0/clip_002497.mp4,psa_converted,3241.22,3242.45,tiroDaDue0,test
clip_002498,test/passaggio/clip_002498.mp4,psa_converted,3250.82,3251.48,passaggio,test
clip_002499,test/passaggio/clip_002499.mp4,psa_converted,3252.95,3253.53,passaggio,test
clip_002500,test/non-gioco/clip_002500.mp4,psa_converted,3258.709238071136,3262.016700660472,non-gioco,test
clip_002501,test/non-gioco/clip_002501.mp4,psa_converted,3259.0139749950454,3262.0934047162327,non-gioco,test
clip_002502,test/idle/clip_002502.mp4,psa_converted,3272.752235206783,3273.2012352067827,idle,test
clip_002503,test/passaggio/clip_002503.mp4,psa_converted,3279.23,3279.87,passaggio,test
clip_002504,test/tiroDaDue0/clip_002504.mp4,psa_converted,3282.89,3283.99,tiroDaDue0,test
clip_002505,test/passaggio/clip_002505.mp4,psa_converted,3288.32,3288.84,passaggio,test
clip_002506,test/passaggio/clip_002506.mp4,psa_converted,3289.57,3290.19,passaggio,test
clip_002507,test/tiroDaDue1/clip_002507.mp4,psa_converted,3290.87,3292.04,tiroDaDue1,test
clip_002508,test/passaggio/clip_002508.mp4,psa_converted,3293.76,3294.33,passaggio,test
